seriesId,date,screen,views
top-gear,20200318,desktop,2463
top-gear,20200318,tv,2553
breaking-bad,20200318,tv,21040
top-gear,20200318,mobile,1000
top-gear,20200318,tablet,705
family-guy,20200318,tablet,11
family-guy,20200318,tv,28
family-guy,20200318,tv,56
family-guy,20200318,desktop,162
top-gear,20200318,tv,1220
top-gear,20200319,tv,1755
breaking-bad,20200319,tv,9941
breaking-bad,20200319,tv,41
top-gear,20200319,desktop,1858
family-guy,20200319,tv,40
top-gear,20200319,tv,9
family-guy,20200319,mobile,29
breaking-bad,20200319,mobile,6551
family-guy,20200319,tablet,22
breaking-bad,20200319,desktop,19615
family-guy,20200319,desktop,224
family-guy,20200319,tv,61
top-gear,20200319,mobile,767
breaking-bad,20200319,tv,17313
breaking-bad,20200319,tablet,6484
top-gear,20200319,tv,831
top-gear,20200319,tablet,479
family-guy,20200320,desktop,138
top-gear,20200320,tv,1286
top-gear,20200320,tablet,782
breaking-bad,20200320,tablet,3197
breaking-bad,20200320,tv,8175
top-gear,20200320,desktop,3050
family-guy,20200320,tv,15
top-gear,20200320,mobile,912
breaking-bad,20200320,mobile,3282
breaking-bad,20200320,desktop,9221
family-guy,20200320,mobile,18
family-guy,20200320,tv,36
top-gear,20200320,tv,15
breaking-bad,20200320,tv,4595
family-guy,20200320,tablet,18
top-gear,20200320,tv,2371
breaking-bad,20200320,tv,21
family-guy,20200321,tv,21
breaking-bad,20200321,tv,5864
top-gear,20200321,tv,1245
top-gear,20200321,desktop,3150
family-guy,20200321,tablet,12
breaking-bad,20200321,mobile,2411
family-guy,20200321,tv,43
breaking-bad,20200321,desktop,6501
breaking-bad,20200321,tv,3320
family-guy,20200321,mobile,25
breaking-bad,20200321,tablet,2230
top-gear,20200321,tv,2720
top-gear,20200321,tv,4
family-guy,20200321,desktop,105
top-gear,20200321,tablet,741
top-gear,20200321,mobile,1088
breaking-bad,20200321,tv,12
top-gear,20200322,tv,9
breaking-bad,20200322,tv,7
breaking-bad,20200322,tv,2758
top-gear,20200322,tablet,965
family-guy,20200322,tv,27
breaking-bad,20200322,tablet,1719
family-guy,20200322,tablet,22
family-guy,20200322,tv,68
top-gear,20200322,tv,3224
top-gear,20200322,mobile,1348
top-gear,20200322,desktop,3545
top-gear,20200322,tv,1612
family-guy,20200322,desktop,164
breaking-bad,20200322,tv,4628
breaking-bad,20200322,mobile,1798
breaking-bad,20200322,desktop,5289
family-guy,20200322,mobile,21
top-gear,20200323,tv,10
breaking-bad,20200323,mobile,1778
family-guy,20200323,tv,26
top-gear,20200323,desktop,3035
breaking-bad,20200323,tablet,1578
top-gear,20200323,tablet,710
family-guy,20200323,tablet,7
family-guy,20200323,desktop,110
family-guy,20200323,mobile,19
top-gear,20200323,mobile,1207
top-gear,20200323,tv,1494
breaking-bad,20200323,desktop,4587
breaking-bad,20200323,tv,2627
top-gear,20200323,tv,2960
family-guy,20200323,tv,41
breaking-bad,20200323,tv,4151
breaking-bad,20200323,tv,18
breaking-bad,20200324,mobile,2479
family-guy,20200324,mobile,19
top-gear,20200324,mobile,835
family-guy,20200324,desktop,77
top-gear,20200324,tv,1251
family-guy,20200324,tv,26
top-gear,20200324,desktop,2247
breaking-bad,20200324,tablet,2236
breaking-bad,20200324,desktop,6381
top-gear,20200324,tv,13
breaking-bad,20200324,tv,20
top-gear,20200324,tv,2913
top-gear,20200324,tablet,650
family-guy,20200324,tv,46
breaking-bad,20200324,tv,6440
breaking-bad,20200324,tv,3939
family-guy,20200324,tablet,17
family-guy,20200325,desktop,103
top-gear,20200325,tv,1175
top-gear,20200325,tv,2208
family-guy,20200325,mobile,27
breaking-bad,20200325,tv,33300
family-guy,20200325,tv,42
family-guy,20200325,tablet,18
top-gear,20200325,mobile,765
breaking-bad,20200325,tv,102
top-gear,20200325,tablet,435
family-guy,20200325,tv,20
top-gear,20200325,desktop,1932
top-gear,20200325,tv,3
breaking-bad,20200325,tv,18695
breaking-bad,20200325,mobile,13101
breaking-bad,20200325,tablet,11000
breaking-bad,20200325,desktop,32883
top-gear,20200326,desktop,1745
family-guy,20200326,tv,24
family-guy,20200326,desktop,70
breaking-bad,20200326,tablet,7218
top-gear,20200326,tablet,493
breaking-bad,20200326,tv,50
top-gear,20200326,mobile,809
family-guy,20200326,tv,34
breaking-bad,20200326,desktop,20062
breaking-bad,20200326,tv,15991
top-gear,20200326,tv,3
breaking-bad,20200326,tv,9114
breaking-bad,20200326,mobile,9117
family-guy,20200326,tablet,9
top-gear,20200326,tv,1786
family-guy,20200326,mobile,20
top-gear,20200326,tv,949
breaking-bad,20200327,tv,7757
family-guy,20200327,tv,25
breaking-bad,20200327,mobile,4520
top-gear,20200327,tablet,340
top-gear,20200327,tv,644
top-gear,20200327,desktop,1369
family-guy,20200327,mobile,32
top-gear,20200327,tv,1395
family-guy,20200327,tv,31
breaking-bad,20200327,tablet,3452
family-guy,20200327,tablet,25
breaking-bad,20200327,tv,4765
top-gear,20200327,mobile,573
breaking-bad,20200327,tv,27
top-gear,20200327,tv,1
family-guy,20200327,desktop,59
breaking-bad,20200327,desktop,9828
family-guy,20200328,desktop,58
breaking-bad,20200328,desktop,6403
breaking-bad,20200328,tv,10
family-guy,20200328,tablet,11
breaking-bad,20200328,tv,3116
top-gear,20200328,tv,902
top-gear,20200328,tv,1
top-gear,20200328,mobile,434
family-guy,20200328,tv,27
family-guy,20200328,mobile,17
top-gear,20200328,tv,489
family-guy,20200328,tv,17
top-gear,20200328,tablet,270
breaking-bad,20200328,tablet,2348
breaking-bad,20200328,mobile,2981
breaking-bad,20200328,tv,5101
top-gear,20200328,desktop,830
top-gear,20200329,tablet,222
breaking-bad,20200329,desktop,4718
breaking-bad,20200329,mobile,2111
family-guy,20200329,tv,19
top-gear,20200329,desktop,629
top-gear,20200329,tv,2
breaking-bad,20200329,tablet,1885
family-guy,20200329,desktop,91
family-guy,20200329,tv,13
family-guy,20200329,tablet,17
breaking-bad,20200329,tv,2394
family-guy,20200329,mobile,19
top-gear,20200329,tv,380
breaking-bad,20200329,tv,3935
breaking-bad,20200329,tv,15
top-gear,20200329,mobile,323
top-gear,20200329,tv,821
family-guy,20200330,tv,6
breaking-bad,20200330,tablet,1501
breaking-bad,20200330,tv,1980
top-gear,20200330,mobile,425
breaking-bad,20200330,mobile,1885
family-guy,20200330,desktop,52
top-gear,20200330,tv,3
family-guy,20200330,tv,41
top-gear,20200330,tv,386
breaking-bad,20200330,tv,3279
top-gear,20200330,desktop,576
family-guy,20200330,mobile,25
breaking-bad,20200330,tv,6
top-gear,20200330,tv,705
top-gear,20200330,tablet,210
family-guy,20200330,tablet,12
breaking-bad,20200330,desktop,4101
family-guy,20200331,tv,33
breaking-bad,20200331,tablet,1504
top-gear,20200331,tv,677
family-guy,20200331,tablet,14
breaking-bad,20200331,tv,9
top-gear,20200331,tv,4
family-guy,20200331,tv,7
top-gear,20200331,desktop,493
breaking-bad,20200331,mobile,1929
family-guy,20200331,mobile,16
top-gear,20200331,tv,327
breaking-bad,20200331,tv,1820
top-gear,20200331,mobile,468
breaking-bad,20200331,tv,3311
family-guy,20200331,desktop,70
breaking-bad,20200331,desktop,3695
top-gear,20200331,tablet,218
family-guy,20200401,tablet,12
breaking-bad,20200401,tablet,10388
breaking-bad,20200401,tv,18185
top-gear,20200401,mobile,359
family-guy,20200401,tv,35
top-gear,20200401,tv,4
top-gear,20200401,tv,366
breaking-bad,20200401,tv,218
family-guy,20200401,tv,18
breaking-bad,20200401,tv,31499
top-gear,20200401,tablet,205
family-guy,20200401,desktop,75
breaking-bad,20200401,desktop,30483
top-gear,20200401,desktop,630
top-gear,20200401,tv,835
family-guy,20200401,mobile,18
breaking-bad,20200401,mobile,12087
family-guy,20200402,desktop,103
family-guy,20200402,tablet,13
family-guy,20200402,mobile,20
breaking-bad,20200402,tablet,9968
family-guy,20200402,tv,26
breaking-bad,20200402,mobile,11995
top-gear,20200402,tablet,195
family-guy,20200402,tv,23
top-gear,20200402,tv,367
top-gear,20200402,mobile,422
breaking-bad,20200402,tv,122
breaking-bad,20200402,tv,15988
top-gear,20200402,tv,942
breaking-bad,20200402,tv,27877
breaking-bad,20200402,desktop,28677
top-gear,20200402,desktop,697
top-gear,20200402,tv,3
breaking-bad,20200403,mobile,6049
breaking-bad,20200403,tv,35
family-guy,20200403,mobile,11
top-gear,20200403,tv,278
breaking-bad,20200403,tv,7949
top-gear,20200403,tablet,205
family-guy,20200403,desktop,98
breaking-bad,20200403,tablet,5501
family-guy,20200403,tv,26
family-guy,20200403,tablet,7
breaking-bad,20200403,tv,13754
breaking-bad,20200403,desktop,16258
top-gear,20200403,desktop,399
top-gear,20200403,tv,579
top-gear,20200403,mobile,268
family-guy,20200403,tv,41
breaking-bad,20200404,mobile,3989
family-guy,20200404,desktop,96
family-guy,20200404,tv,27
breaking-bad,20200404,tablet,3610
family-guy,20200404,tv,22
breaking-bad,20200404,desktop,10954
breaking-bad,20200404,tv,5071
top-gear,20200404,tv,580
top-gear,20200404,tv,146
top-gear,20200404,desktop,380
breaking-bad,20200404,tv,8819
top-gear,20200404,tablet,140
breaking-bad,20200404,tv,19
family-guy,20200404,tablet,20
family-guy,20200404,mobile,17
top-gear,20200404,mobile,305
family-guy,20200405,desktop,85
family-guy,20200405,tv,20
family-guy,20200405,mobile,18
breaking-bad,20200405,tablet,2848
top-gear,20200405,tv,484
breaking-bad,20200405,desktop,9288
top-gear,20200405,tv,173
family-guy,20200405,tablet,10
breaking-bad,20200405,mobile,3162
breaking-bad,20200405,tv,31
family-guy,20200405,tv,40
top-gear,20200405,tablet,93
breaking-bad,20200405,tv,4432
top-gear,20200405,mobile,236
top-gear,20200405,desktop,427
breaking-bad,20200405,tv,7585
top-gear,20200406,mobile,227
top-gear,20200406,tablet,118
breaking-bad,20200406,desktop,7257
breaking-bad,20200406,tv,3825
breaking-bad,20200406,tablet,2282
family-guy,20200406,mobile,24
breaking-bad,20200406,tv,13
top-gear,20200406,tv,545
family-guy,20200406,tv,32
breaking-bad,20200406,mobile,2603
top-gear,20200406,tv,164
family-guy,20200406,tv,21
top-gear,20200406,desktop,361
family-guy,20200406,tablet,16
breaking-bad,20200406,tv,6546
family-guy,20200406,desktop,89
breaking-bad,20200407,desktop,8353
top-gear,20200407,tv,254
family-guy,20200407,tv,21
breaking-bad,20200407,tv,4732
family-guy,20200407,tablet,13
family-guy,20200407,desktop,53
family-guy,20200407,mobile,13
top-gear,20200407,mobile,266
top-gear,20200407,tv,665
breaking-bad,20200407,tv,8077
breaking-bad,20200407,tablet,2658
family-guy,20200407,tv,47
top-gear,20200407,tablet,117
breaking-bad,20200407,mobile,2945
breaking-bad,20200407,tv,30
top-gear,20200407,tv,1
top-gear,20200407,desktop,474
breaking-bad,20200408,tv,50352
breaking-bad,20200408,tv,142
top-gear,20200408,tv,265
family-guy,20200408,mobile,43
family-guy,20200408,tablet,8
breaking-bad,20200408,tv,28341
family-guy,20200408,tv,39
top-gear,20200408,tablet,106
breaking-bad,20200408,desktop,51383
top-gear,20200408,mobile,273
breaking-bad,20200408,tablet,16236
breaking-bad,20200408,mobile,18510
top-gear,20200408,desktop,392
family-guy,20200408,desktop,106
top-gear,20200408,tv,631
top-gear,20200408,tv,1
family-guy,20200408,tv,54
breaking-bad,20200409,tv,74
breaking-bad,20200409,mobile,10081
top-gear,20200409,tv,137
family-guy,20200409,desktop,100
family-guy,20200409,tv,26
breaking-bad,20200409,tv,11395
breaking-bad,20200409,tv,20945
top-gear,20200409,mobile,234
top-gear,20200409,tv,412
family-guy,20200409,tablet,16
family-guy,20200409,mobile,13
top-gear,20200409,desktop,394
family-guy,20200409,tv,32
breaking-bad,20200409,desktop,26707
breaking-bad,20200409,tablet,8268
top-gear,20200409,tablet,98
family-guy,20200410,tv,41
top-gear,20200410,tablet,89
breaking-bad,20200410,tv,5339
top-gear,20200410,tv,285
breaking-bad,20200410,tablet,4206
breaking-bad,20200410,mobile,4977
breaking-bad,20200410,desktop,12718
top-gear,20200410,desktop,299
family-guy,20200410,tv,12
top-gear,20200410,mobile,192
breaking-bad,20200410,tv,26
family-guy,20200410,mobile,34
family-guy,20200410,desktop,135
family-guy,20200410,tablet,26
top-gear,20200410,tv,155
breaking-bad,20200410,tv,9390
breaking-bad,20200411,tv,4221
top-gear,20200411,tv,245
top-gear,20200411,tv,100
family-guy,20200411,mobile,21
top-gear,20200411,mobile,208
breaking-bad,20200411,desktop,8957
top-gear,20200411,tablet,59
top-gear,20200411,desktop,250
family-guy,20200411,tablet,19
breaking-bad,20200411,tv,21
breaking-bad,20200411,mobile,3359
family-guy,20200411,desktop,84
breaking-bad,20200411,tv,7076
family-guy,20200411,tv,4
breaking-bad,20200411,tablet,2770
family-guy,20200411,tv,30
top-gear,20200412,tv,102
family-guy,20200412,tablet,23
family-guy,20200412,tv,14
top-gear,20200412,tablet,47
family-guy,20200412,tv,35
top-gear,20200412,mobile,199
breaking-bad,20200412,tablet,2232
top-gear,20200412,tv,236
breaking-bad,20200412,tv,12
breaking-bad,20200412,mobile,2641
breaking-bad,20200412,tv,3341
family-guy,20200412,desktop,98
breaking-bad,20200412,desktop,6775
top-gear,20200412,desktop,218
breaking-bad,20200412,tv,5775
family-guy,20200412,mobile,22
breaking-bad,20200413,desktop,5749
family-guy,20200413,tablet,15
top-gear,20200413,tablet,56
breaking-bad,20200413,tv,24
top-gear,20200413,mobile,126
family-guy,20200413,tv,6
top-gear,20200413,tv,260
family-guy,20200413,desktop,91
family-guy,20200413,tv,26
breaking-bad,20200413,mobile,2009
top-gear,20200413,desktop,151
breaking-bad,20200413,tv,5580
breaking-bad,20200413,tv,3439
top-gear,20200413,tv,86
family-guy,20200413,mobile,13
breaking-bad,20200413,tablet,1821
breaking-bad,20200414,mobile,2320
family-guy,20200414,desktop,77
breaking-bad,20200414,tv,8
top-gear,20200414,tv,102
breaking-bad,20200414,tv,3503
top-gear,20200414,tv,205
top-gear,20200414,tv,1
top-gear,20200414,desktop,171
family-guy,20200414,tv,57
top-gear,20200414,mobile,160
family-guy,20200414,mobile,21
breaking-bad,20200414,tablet,2056
family-guy,20200414,tv,15
breaking-bad,20200414,tv,5838
top-gear,20200414,tablet,57
breaking-bad,20200414,desktop,6182
family-guy,20200414,tablet,17
family-guy,20200415,tv,20
breaking-bad,20200415,tv,21677
top-gear,20200415,tv,115
top-gear,20200415,desktop,239
top-gear,20200415,mobile,190
family-guy,20200415,tv,1
family-guy,20200415,tv,49
breaking-bad,20200415,tablet,13014
family-guy,20200415,desktop,62
top-gear,20200415,tablet,80
family-guy,20200415,mobile,27
breaking-bad,20200415,tv,31695
breaking-bad,20200415,tv,139
breaking-bad,20200415,desktop,44595
breaking-bad,20200415,mobile,19268
top-gear,20200415,tv,338
family-guy,20200415,tablet,9
breaking-bad,20200416,mobile,10288
family-guy,20200416,tv,34
family-guy,20200416,desktop,118
top-gear,20200416,tv,210
top-gear,20200416,tv,67
breaking-bad,20200416,tv,62
top-gear,20200416,tablet,77
family-guy,20200416,mobile,13
top-gear,20200416,mobile,130
breaking-bad,20200416,tv,11925
breaking-bad,20200416,desktop,26073
breaking-bad,20200416,tablet,8957
family-guy,20200416,tablet,17
top-gear,20200416,desktop,192
family-guy,20200416,tv,16
breaking-bad,20200416,tv,23291
breaking-bad,20200417,tv,28
family-guy,20200417,tablet,29
breaking-bad,20200417,mobile,5191
top-gear,20200417,tv,178
top-gear,20200417,tv,100
breaking-bad,20200417,tablet,4731
top-gear,20200417,desktop,209
breaking-bad,20200417,tv,6593
breaking-bad,20200417,tv,12070
top-gear,20200417,tablet,62
family-guy,20200417,tv,35
family-guy,20200417,tv,23
breaking-bad,20200417,desktop,13641
top-gear,20200417,mobile,104
family-guy,20200417,mobile,12
family-guy,20200417,desktop,95
family-guy,20200418,desktop,92
family-guy,20200418,tv,18
breaking-bad,20200418,tv,4438
breaking-bad,20200418,tv,8336
breaking-bad,20200418,tv,29
top-gear,20200418,tv,72
family-guy,20200418,mobile,23
top-gear,20200418,mobile,116
breaking-bad,20200418,tablet,3331
top-gear,20200418,tv,155
top-gear,20200418,tablet,66
breaking-bad,20200418,mobile,3671
family-guy,20200418,tablet,17
family-guy,20200418,tv,48
top-gear,20200418,desktop,150
breaking-bad,20200418,desktop,9505
top-gear,20200419,tv,91
top-gear,20200419,tablet,57
breaking-bad,20200419,tv,25
breaking-bad,20200419,mobile,2830
top-gear,20200419,desktop,124
breaking-bad,20200419,tv,6233
family-guy,20200419,tv,14
breaking-bad,20200419,tv,3656
family-guy,20200419,mobile,21
family-guy,20200419,tv,45
family-guy,20200419,tablet,11
top-gear,20200419,mobile,101
breaking-bad,20200419,desktop,7258
